ANO;PERIODO;REPRESENTANTE;CLIENTE;DATAFATURAMENTO;DATAVENCIMENTO;DATAPAGAMENTO;NOTA;SERIE;FATURA;TIPO;PARCELA;VALOR;VALID_COM;VALOR_COM_2;Processo da Comissao;Estorno Inadimplecia?
20;5;89564;89300;21/11/2019;19/05/2020;20/05/2020;1865076;1;29458501;RI;6;62,33;0,1;6,233;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86622;04/03/2020;03/05/2020;05/05/2020;1958608;1;35308301;RI;2;37;0,09;3,33;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86041;23/12/2019;21/05/2020;05/05/2020;1892515;1;31507901;RI;5;191,2;0,1;19,12;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86639;28/02/2020;28/04/2020;14/05/2020;1952879;1;35146001;RI;2;2069,41;0,09;186,2469;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86041;24/02/2020;24/05/2020;05/05/2020;1947610;1;34807801;RI;3;496,5;0,1;49,65;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86041;12/11/2019;10/05/2020;05/05/2020;1858672;1;28956401;RI;6;336,5;0,1;33,65;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84280;09/03/2020;08/05/2020;11/05/2020;1962417;1;35508401;RI;2;97,13;0,1;9,713;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84280;24/12/2019;22/05/2020;20/05/2020;1893941;1;31591901;RI;5;103,14;0,1;10,314;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88494;30/11/2019;28/05/2020;26/05/2020;1873633;1;30149901;RI;6;1071,6;0,09;96,444;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80635;26/02/2020;26/05/2020;25/05/2020;1949970;1;34961901;RI;3;186,33;0,1;18,633;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80635;26/02/2020;26/05/2020;25/05/2020;1950716;1;35013201;RI;3;319,2;0,1;31,92;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88494;23/12/2019;21/05/2020;21/05/2020;1893050;1;31546201;RI;5;196,84;0,09;17,7156;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84608;26/12/2019;24/05/2020;26/05/2020;1894415;1;31626901;RI;5;54,71;0,09;4,9239;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87493;20/01/2020;19/05/2020;20/05/2020;1913367;1;32671501;RI;3;126;0,1;12,6;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88108;12/12/2019;10/05/2020;12/05/2020;1883288;1;30888101;RI;5;955,87;0,06;57,3522;Parcelas Pagas no Mês                                                 ; 
20;5;89564;92640;09/03/2020;08/05/2020;11/05/2020;1963523;1;35558501;RI;2;873,15;0,09;78,5835;Parcelas Pagas no Mês                                                 ; 
20;5;89564;92640;12/11/2019;10/05/2020;12/05/2020;1858364;1;28937601;RI;6;56,55;0,09;5,0895;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88235;21/01/2020;20/05/2020;20/05/2020;1913709;1;32701201;RI;4;222,5;0,1;22,25;Parcelas Pagas no Mês                                                 ; 
20;5;89564;92306;17/01/2020;16/05/2020;18/05/2020;1911338;1;32520701;RI;4;149;0,1;14,9;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86149;12/12/2019;10/05/2020;11/05/2020;1883286;1;30887901;RI;5;955,87;0,06;57,3522;Parcelas Pagas no Mês                                                 ; 
20;5;89564;136715;11/03/2020;10/05/2020;12/05/2020;1965455;1;35657701;RI;2;198,45;0,09;17,8605;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87112;20/01/2020;19/05/2020;20/05/2020;1913260;1;32661101;RI;3;181,78;0,09;16,3602;Parcelas Pagas no Mês                                                 ; 
20;5;89564;46998;31/01/2019;30/06/2019;30/04/2020;1636908;1;11768201;RI;4;108,15;0,1;10,815;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;08/05/2019;06/08/2019;30/04/2020;1698995;1;17252201;RI;3;103,68;0,1;10,368;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;08/05/2019;04/11/2019;30/04/2020;1698995;1;17252201;RI;6;103,68;0,1;10,368;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;14/06/2019;29/07/2019;30/04/2020;1725338;1;19600301;RI;2;29,01;0,1;2,901;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;14/06/2019;28/08/2019;30/04/2020;1725338;1;19600301;RI;3;29,01;0,1;2,901;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;86215;12/12/2019;10/05/2020;12/05/2020;1883367;1;30896701;RI;5;716,67;0,1;71,667;Parcelas Pagas no Mês                                                 ; 
20;5;89564;46998;31/01/2019;30/07/2019;30/04/2020;1636908;1;11768201;RI;6;108,15;0,1;10,815;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;08/05/2019;05/10/2019;30/04/2020;1698995;1;17252201;RI;5;103,68;0,1;10,368;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;46998;08/05/2019;05/09/2019;30/04/2020;1698995;1;17252201;RI;4;103,68;0,1;10,368;Parcelas de Acordo Pagas no Mês                                       ; 
20;5;89564;86073;09/11/2019;07/05/2020;08/05/2020;1856813;1;28826701;RI;6;265,83;0,1;26,583;Parcelas Pagas no Mês                                                 ; 
20;5;89564;92639;11/03/2020;25/05/2020;26/05/2020;1965169;1;35641901;RI;2;268,55;0,09;24,1695;Parcelas Pagas no Mês                                                 ; 
20;5;89564;29667;14/11/2019;12/05/2020;12/05/2020;1861237;1;29141701;RI;6;790,67;0,1;79,067;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86446;21/01/2020;20/05/2020;19/05/2020;1913734;1;32704401;RI;4;153,75;0,1;15,375;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84289;18/12/2019;01/05/2020;04/05/2020;1887872;1;31177601;RI;4;271;0,1;27,1;Parcelas Pagas no Mês                                                 ; 
20;5;89564;153232;14/11/2019;12/05/2020;13/05/2020;1861497;1;29166501;RI;6;1396;0,1;139,6;Parcelas Pagas no Mês                                                 ; 
20;5;89564;157432;21/01/2020;20/05/2020;08/05/2020;1913998;1;32723301;RI;4;178,2;0,09;16,038;Parcelas Pagas no Mês                                                 ; 
20;5;89564;84289;17/12/2019;15/05/2020;07/05/2020;1886890;1;31120101;RI;5;233,2;0,1;23,32;Parcelas Pagas no Mês                                                 ; 
20;5;89564;196230;04/03/2020;03/05/2020;05/05/2020;1959171;1;35340101;RI;2;1226,17;0,1;122,617;Parcelas Pagas no Mês                                                 ; 
20;5;89564;85205;26/12/2019;12/05/2020;13/05/2020;1894336;1;31618901;RI;3;63,96;0,1;6,396;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88498;30/11/2019;28/05/2020;28/05/2020;1873859;1;30172501;RI;6;777,6;0,09;69,984;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88498;23/12/2019;21/05/2020;22/05/2020;1892852;1;31526401;RI;5;242,1;0,09;21,789;Parcelas Pagas no Mês                                                 ; 
20;5;89564;85205;27/11/2019;10/05/2020;12/05/2020;1871297;1;29941701;RI;5;213,68;0,09;19,2312;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80667;14/11/2019;12/05/2020;06/05/2020;1861320;1;29150001;RI;6;395,5;0,1;39,55;Parcelas Pagas no Mês                                                 ; 
20;5;89564;143801;30/10/2019;27/04/2020;12/05/2020;1847417;1;28128701;RI;6;90,5;0,1;9,05;Parcelas Pagas no Mês                                                 ; 
20;5;89564;83564;24/12/2019;22/05/2020;25/05/2020;1894084;1;31599801;RI;5;158,36;0,09;14,2524;Parcelas Pagas no Mês                                                 ; 
20;5;89564;46810;08/11/2019;06/05/2020;06/05/2020;1855706;1;28768601;RI;6;54,45;0,09;4,9005;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86281;25/02/2020;25/05/2020;26/05/2020;1948015;1;34846501;RI;3;96,66;0,09;8,6994;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86098;24/01/2020;23/05/2020;26/05/2020;1918084;1;32988301;RI;4;542;0,1;54,2;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86097;29/01/2020;28/05/2020;29/05/2020;1921436;1;33259401;RI;4;182,4;0,09;16,416;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86283;23/12/2019;21/05/2020;22/05/2020;1893129;1;31560701;RI;5;106,3;0,09;9,567;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86134;26/02/2020;26/05/2020;27/05/2020;1949398;1;34946901;RI;3;246;0,09;22,14;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88238;26/02/2020;26/05/2020;26/05/2020;1950609;1;35002501;RI;3;43,94;0,09;3,9546;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86097;29/01/2020;28/04/2020;12/05/2020;1921436;1;33259401;RI;3;182,39;0,09;16,4151;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88256;23/12/2019;21/05/2020;13/05/2020;1892894;1;31530601;RI;5;64,08;0,09;5,7672;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89328;20/12/2019;18/05/2020;19/05/2020;1890403;1;31364601;RI;5;40,85;0,09;3,6765;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86325;17/01/2020;16/05/2020;19/05/2020;1911542;1;32540801;RI;4;338,5;0,1;33,85;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86325;04/02/2020;04/05/2020;05/05/2020;1926862;1;33642601;RI;3;338,33;0,1;33,833;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86134;05/02/2020;05/05/2020;06/05/2020;1928329;1;33751601;RI;3;636,61;0,09;57,2949;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88249;30/10/2019;27/04/2020;06/05/2020;1847886;1;28206701;RI;6;273,33;0,1;27,333;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87832;04/03/2020;03/05/2020;04/05/2020;1958310;1;35302701;RI;2;67,26;0,09;6,0534;Parcelas Pagas no Mês                                                 ; 
20;5;89564;83557;17/10/2019;29/04/2020;04/05/2020;1837020;1;27333801;RI;5;692,74;0,09;62,3466;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87832;21/02/2020;21/05/2020;19/05/2020;1946869;1;34733701;RI;3;74,1;0,09;6,669;Parcelas Pagas no Mês                                                 ; 
20;5;89564;147538;05/02/2020;05/05/2020;05/05/2020;1928865;1;33779201;RI;3;285,51;0,1;28,551;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80289;04/03/2020;03/05/2020;05/05/2020;1958226;1;35294301;RI;2;58,8;0,1;5,88;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80289;26/02/2020;26/05/2020;27/05/2020;1949787;1;34954401;RI;3;110,7;0,09;9,963;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80289;07/02/2020;07/05/2020;08/05/2020;1930386;1;33865601;RI;3;685,81;0,09;61,7229;Parcelas Pagas no Mês                                                 ; 
20;5;89564;87832;06/02/2020;06/05/2020;05/05/2020;1929407;1;33814501;RI;3;984,84;0,09;88,6356;Parcelas Pagas no Mês                                                 ; 
20;5;89564;162837;20/12/2019;18/05/2020;19/05/2020;1890940;1;31384901;RI;5;955,87;0,06;57,3522;Parcelas Pagas no Mês                                                 ; 
20;5;89564;90040;05/03/2020;04/05/2020;05/05/2020;1960037;1;35384601;RI;2;644,85;0,09;58,0365;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88137;03/12/2019;01/05/2020;05/05/2020;1875686;1;30323101;RI;5;266,04;0,08;21,2832;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88137;07/02/2020;07/05/2020;08/05/2020;1930426;1;33862801;RI;3;4261,39;0,08;340,9112;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88137;20/02/2020;20/05/2020;21/05/2020;1944916;1;34631101;RI;2;313,93;0,08;25,1144;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88137;04/03/2020;03/05/2020;05/05/2020;1958311;1;35302801;RI;2;75,37;0,08;6,0296;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86327;05/03/2020;04/05/2020;05/05/2020;1959230;1;35342301;RI;2;45,05;0,08;3,604;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89322;27/01/2020;26/05/2020;27/05/2020;1919826;1;33132701;RI;3;583,84;0,1;58,384;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80855;20/01/2020;19/05/2020;20/05/2020;1913258;1;32660901;RI;4;49,75;0,1;4,975;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80855;07/02/2020;07/05/2020;07/05/2020;1931220;1;33935101;RI;3;740,4;0,1;74,04;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89864;17/12/2019;15/05/2020;14/05/2020;1886039;1;31064801;RI;5;955,87;0,06;57,3522;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89831;15/02/2020;15/05/2020;08/05/2020;1939160;1;34314101;RI;3;407,67;0,1;40,767;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86449;12/02/2020;12/05/2020;13/05/2020;1934637;1;34112301;RI;3;1257,3;0,09;113,157;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86449;27/02/2020;27/05/2020;18/05/2020;1951054;1;35032701;RI;3;43,87;0,09;3,9483;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88687;22/11/2019;20/05/2020;21/05/2020;1867179;1;29637301;RI;6;594,38;0,09;53,4942;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89486;19/12/2019;17/05/2020;19/05/2020;1890000;1;31326501;RI;5;107,1;0,08;8,568;Parcelas Pagas no Mês                                                 ; 
20;5;89564;111063;21/02/2020;21/05/2020;25/05/2020;1945713;1;34685201;RI;3;586,84;0,1;58,684;Parcelas Pagas no Mês                                                 ; 
20;5;89564;89835;20/12/2019;18/05/2020;19/05/2020;1890569;1;31373301;RI;5;144,72;0,09;13,0248;Parcelas Pagas no Mês                                                 ; 
20;5;89564;86346;21/02/2020;21/05/2020;22/05/2020;1946855;1;34732301;RI;3;216,37;0,09;19,4733;Parcelas Pagas no Mês                                                 ; 
20;5;89564;83565;04/11/2019;02/05/2020;05/05/2020;1851785;1;28487601;RI;6;574,16;0,1;57,416;Parcelas Pagas no Mês                                                 ; 
20;5;89564;88254;06/11/2019;04/05/2020;05/05/2020;1853485;1;28605001;RI;6;309,5;0,1;30,95;Parcelas Pagas no Mês                                                 ; 
20;5;89564;81786;09/03/2020;07/06/2020;19/05/2020;1962475;1;35514101;RI;3;434;0,1;43,4;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82914;24/12/2019;22/05/2020;25/05/2020;1893881;1;31585301;RI;5;106,02;0,1;10,602;Parcelas Pagas no Mês                                                 ; 
20;5;89564;82914;21/02/2020;21/05/2020;22/05/2020;1945623;1;34676401;RI;3;540,22;0,09;48,6198;Parcelas Pagas no Mês                                                 ; 
20;5;89564;90486;20/12/2019;18/05/2020;12/05/2020;1890243;1;31352201;RI;5;164,88;0,09;14,8392;Parcelas Pagas no Mês                                                 ; 
20;5;89564;90486;13/02/2020;13/05/2020;12/05/2020;1936335;1;34188501;RI;3;185,75;0,1;18,575;Parcelas Pagas no Mês                                                 ; 
20;5;89564;80544;04/12/2019;02/05/2020;05/05/2020;1876816;1;30393601;RI;5;168,6;0,09;15,174;Parcelas Pagas no Mês                                                 ; 
